"","year","month","date_concat","property_id","utility_acct_number","user_id","ParticipantID","payment_type","kwh_allocated","solar_farm_name","HH Income","leave_reason","default_dummy","churn_dummy"
"9796",2021,2,"2021_2",542,"1574781115",493,80,"card",8769.43,"Howell (O&R)","not in list","0",0,0
"9797",2021,5,"2021_5",936,"21001268420",929,275,"card",4698.67,"Frog Hollow (CHGE)","not in list","0",0,0
"9798",2021,2,"2021_2",529,"6238876005",482,73,"card",6327.31,"Howell (O&R)","not in list","0",0,0
"9799",2021,2,"2021_2",885,"684393039",864,242,"card",23607.1,"Howell (O&R)","$0-$49,999","0",0,0
"9800",2021,2,"2021_2",885,"684393039",864,242,"card",23607.1,"Howell (O&R)","$0-$49,999","0",0,0
"9801",2021,2,"2021_2",1284,"8439675026",1337,505,"card",4477.22,"Howell (O&R)",">=$50,000","0",0,0
"9802",2021,2,"2021_2",1284,"8439675026",1337,505,"card",4477.22,"Howell (O&R)",">=$50,000","0",0,0
"9803",2021,2,"2021_2",1362,"818780004",1507,542,"card",1406.07,"Howell (O&R)","not in list","0",0,0
"9804",2021,2,"2021_2",1362,"818780004",1507,542,"card",1406.07,"Howell (O&R)","not in list","0",0,0
"9805",2021,2,"2021_2",822,"2668877005",791,202,"ach",5180.25,"Howell (O&R)","No Data","0",0,0
"9806",2021,2,"2021_2",822,"2668877005",791,202,"card",5180.25,"Howell (O&R)","No Data","0",0,0
"9807",2021,2,"2021_2",822,"2668877005",791,202,"card",5180.25,"Howell (O&R)","No Data","0",0,0
"9808",2021,2,"2021_2",47,"649729000",51,12,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"9809",2021,2,"2021_2",47,"649729000",51,12,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"9810",2021,2,"2021_2",47,"649729000",51,12,"card",5735.28,"Howell (O&R)",">=$50,000","0",0,0
"9811",2021,2,"2021_2",981,"1027740022",980,309,"card",102495,"Howell (O&R)","No Data","0",0,0
"9812",2021,2,"2021_2",712,"5353741004",670,121,"card",15540.8,"Howell (O&R)",">=$50,000","0",0,0
"9813",2021,2,"2021_2",712,"5353741004",670,121,"card",15540.8,"Howell (O&R)",">=$50,000","0",0,0
"9814",2021,5,"2021_5",893,"3685304002",872,246,"card",6364.31,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9815",2021,5,"2021_5",893,"3685304002",872,246,"card",6364.31,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9816",2021,7,"2021_7",1001,"21001129614",1007,323,"card",3345.46,"Frog Hollow (CHGE)","not in list","0",0,0
"9817",2021,7,"2021_7",1001,"21001129614",1007,323,"card",3345.46,"Frog Hollow (CHGE)","not in list","0",0,0
"9818",2021,7,"2021_7",1001,"21001129614",1007,323,"card",3345.46,"Frog Hollow (CHGE)","not in list","0",0,0
"9819",2021,2,"2021_2",825,"9554782016",804,204,"card",5069.25,"Howell (O&R)","not in list","0",0,0
"9820",2021,2,"2021_2",1415,"1072876031",1664,576,"card",7437.36,"Howell (O&R)",">=$50,000","0",0,0
"9821",2021,2,"2021_2",1415,"1072876031",1664,576,"card",7437.36,"Howell (O&R)",">=$50,000","0",0,0
"9822",2021,2,"2021_2",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9823",2021,2,"2021_2",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9824",2021,2,"2021_2",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9825",2021,2,"2021_2",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9826",2021,2,"2021_2",633,"2035739007",590,101,"card",10471.5,"Howell (O&R)",">=$50,000","0",0,0
"9827",2021,2,"2021_2",719,"4719530028",677,127,"card",9657.47,"Howell (O&R)",">=$50,000","0",0,0
"9828",2021,5,"2021_5",637,"5009343001",596,105,"card",25161.2,"Howell (O&R)",">=$50,000","Got Rooftop",0,1
"9829",2021,7,"2021_7",806,"21000397477",773,192,"card",11134.2,"Frog Hollow (CHGE)","not in list","0",0,0
"9830",2021,7,"2021_7",806,"21000397477",773,192,"card",11134.2,"Frog Hollow (CHGE)","not in list","0",0,0
"9831",2021,7,"2021_7",806,"21000397477",773,192,"card",11134.2,"Frog Hollow (CHGE)","not in list","0",0,0
"9832",2021,2,"2021_2",600,"7013775004",551,84,"card",4625.23,"Howell (O&R)","not in list","0",0,0
"9833",2021,2,"2021_2",1054,"6286172036",1066,358,"card",9842.48,"Howell (O&R)",">=$50,000","No Longer Interested",0,1
"9834",2021,2,"2021_2",930,"3693674059",924,271,"ach",12765.6,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9835",2021,2,"2021_2",930,"3693674059",924,271,"card",12765.6,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9836",2021,2,"2021_2",930,"3693674059",924,271,"card",12765.6,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9837",2021,5,"2021_5",803,"21003425101",771,190,"card",4247.6,"Frog Hollow (CHGE)","not in list","0",0,0
"9838",2021,2,"2021_2",941,"186691074",936,280,"ach",8066.39,"Howell (O&R)",">=$50,000","0",0,0
"9839",2021,2,"2021_2",941,"186691074",936,280,"ach",8066.39,"Howell (O&R)",">=$50,000","0",0,0
"9840",2021,2,"2021_2",1293,"3672693189",1348,510,"card",4329.21,"Howell (O&R)",">=$50,000","No Longer Interested",0,1
"9841",2021,2,"2021_2",428,"8148825029",414,33,"card",9176.45,"Howell (O&R)",">=$50,000","0",0,0
"9842",2021,2,"2021_2",795,"1542093051",763,184,"card",5365.26,"Howell (O&R)",">=$50,000","0",0,0
"9843",2021,5,"2021_5",1193,"21000836789",1245,461,"card",1278.04,"Frog Hollow (CHGE)","not in list","0",0,0
"9844",2021,5,"2021_5",1193,"21000836789",1245,461,"card",1278.04,"Frog Hollow (CHGE)","not in list","0",0,0
"9845",2021,5,"2021_5",1193,"21000836789",1245,461,"card",1278.04,"Frog Hollow (CHGE)","not in list","0",0,0
"9846",2021,2,"2021_2",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"9847",2021,2,"2021_2",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"9848",2021,2,"2021_2",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"9849",2021,2,"2021_2",1108,"3420693002",1140,399,"card",5809.28,"Howell (O&R)",">=$50,000","0",0,0
"9850",2021,2,"2021_2",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"9851",2021,2,"2021_2",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"9852",2021,2,"2021_2",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"9853",2021,2,"2021_2",947,"4137817026",942,285,"card",15170.7,"Howell (O&R)",">=$50,000","0",0,0
"9854",2021,2,"2021_2",402,"6796440023",371,20,"card",7770.38,"Howell (O&R)",">=$50,000","0",0,0
"9855",2021,2,"2021_2",952,"1362682005",948,290,"card",13320.6,"Howell (O&R)","No Data","0",0,0
"9856",2021,2,"2021_2",952,"1362682005",948,290,"ach",13320.6,"Howell (O&R)","No Data","0",0,0
"9857",2021,5,"2021_5",723,"623504003",682,130,"card",2812.14,"Howell (O&R)",">=$50,000","0",0,0
"9858",2021,2,"2021_2",1453,"423064019",1754,591,"card",8510.41,"Howell (O&R)",">=$50,000","No Longer Interested",0,1
"9859",2021,2,"2021_2",611,"6249024017",565,89,"card",6105.3,"Howell (O&R)","No Data","0",0,0
"9860",2021,2,"2021_2",1559,"1858289032",807,206,"card",5698.28,"Howell (O&R)","not in list","0",0,0
"9861",2021,7,"2021_7",702,"21000470233",660,111,"card",12141.4,"Frog Hollow (CHGE)","not in list","0",0,0
"9862",2021,7,"2021_7",702,"21000470233",660,111,"card",12141.4,"Frog Hollow (CHGE)","not in list","0",0,0
"9863",2021,2,"2021_2",930,"3693674059",924,271,"ach",12765.6,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9864",2021,2,"2021_2",930,"3693674059",924,271,"card",12765.6,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9865",2021,2,"2021_2",930,"3693674059",924,271,"card",12765.6,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9866",2021,2,"2021_2",1129,"2731868001",1166,417,"card",4107.2,"Howell (O&R)","$0-$49,999","0",0,0
"9867",2021,2,"2021_2",1129,"2731868001",1166,417,"card",4107.2,"Howell (O&R)","$0-$49,999","0",0,0
"9868",2021,5,"2021_5",989,"21002166599",989,314,"card",12179,"Frog Hollow (CHGE)","not in list","0",0,0
"9869",2021,5,"2021_5",989,"21002166599",989,314,"card",12179,"Frog Hollow (CHGE)","not in list","0",0,0
"9870",2021,5,"2021_5",907,"4969440082",897,255,"card",4329.21,"Howell (O&R)","not in list","0",0,0
"9871",2021,5,"2021_5",907,"4969440082",897,255,"card",4329.21,"Howell (O&R)","not in list","0",0,0
"9872",2021,2,"2021_2",784,"21000469029",743,174,"ach",8871.1,"Frog Hollow (CHGE)","not in list","0",0,0
"9873",2021,5,"2021_5",417,"8371453000",396,26,"card",24310.2,"Howell (O&R)",">=$50,000","0",0,0
"9874",2021,5,"2021_5",417,"8371453000",396,26,"card",24310.2,"Howell (O&R)",">=$50,000","0",0,0
"9875",2021,5,"2021_5",1235,"4228165011",1288,484,"card",12062.6,"Howell (O&R)",">=$50,000","0",0,0
"9876",2021,5,"2021_5",1235,"4228165011",1288,484,"card",12062.6,"Howell (O&R)",">=$50,000","0",0,0
"9877",2021,5,"2021_5",1235,"4228165011",1288,484,"card",12062.6,"Howell (O&R)",">=$50,000","0",0,0
"9878",2021,2,"2021_2",1164,"6845782092",1206,446,"ach",4773.23,"Howell (O&R)",">=$50,000","0",0,0
"9879",2021,5,"2021_5",998,"3948370503",1001,320,"card",1653.93,"Frog Hollow (CHGE)","$0-$49,999","Moving out of service territory",0,1
"9880",2020,5,"2020_5",938,"1999011005",931,277,"card",6105.3,"Howell (O&R)",">=$50,000","0",0,0
"9881",2020,5,"2020_5",938,"1999011005",931,277,"card",6105.3,"Howell (O&R)",">=$50,000","0",0,0
"9882",2021,7,"2021_7",5976,"21000783742",6310,606,"card",1845,"Frog Hollow (CHGE)","not in list","0",0,0
"9883",2021,5,"2021_5",768,"8230724024",727,159,"card",3700.18,"Howell (O&R)",">=$50,000","0",0,0
"9884",2021,5,"2021_5",768,"8230724024",727,159,"card",3700.18,"Howell (O&R)",">=$50,000","0",0,0
"9885",2021,5,"2021_5",1151,"3283190002",1192,434,"card",3007.15,"Frog Hollow (CHGE)","$0-$49,999","No Longer Interested",0,1
"9886",2021,5,"2021_5",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"9887",2021,5,"2021_5",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"9888",2021,5,"2021_5",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"9889",2021,5,"2021_5",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"9890",2021,5,"2021_5",544,"1481344004",495,82,"card",8658.42,"Howell (O&R)",">=$50,000","0",0,0
"9891",2021,5,"2021_5",1201,"2536090018",1256,469,"card",11100.5,"Howell (O&R)",">=$50,000","0",0,0
"9892",2021,5,"2021_5",1201,"2536090018",1256,469,"card",11100.5,"Howell (O&R)",">=$50,000","0",0,0
"9893",2021,5,"2021_5",1157,"21003243934",1198,439,"card",14096,"Frog Hollow (CHGE)","not in list","0",0,0
"9894",2021,5,"2021_5",37,"21001139837",38,7,"card",8006.54,"Frog Hollow (CHGE)","not in list","0",0,0
"9895",2021,5,"2021_5",37,"21001139837",38,7,"card",8006.54,"Frog Hollow (CHGE)","not in list","0",0,0
"9896",2021,5,"2021_5",37,"21001139837",38,7,"card",8006.54,"Frog Hollow (CHGE)","not in list","0",0,0
"9897",2021,7,"2021_7",1213,"21001367404",1269,478,"card",3270.28,"Frog Hollow (CHGE)","not in list","0",0,0
"9898",2021,7,"2021_7",1213,"21001367404",1269,478,"card",3270.28,"Frog Hollow (CHGE)","not in list","0",0,0
"9899",2021,5,"2021_5",717,"5413599082",675,126,"card",1073.05,"Howell (O&R)","$0-$49,999","0",0,0
"9900",2021,5,"2021_5",717,"5413599082",675,126,"card",1073.05,"Howell (O&R)","$0-$49,999","0",0,0
"9901",2021,5,"2021_5",1411,"3817009002",1646,573,"card",4886.62,"Frog Hollow (CHGE)",">=$50,000","No Longer Interested",0,1
"9902",2021,5,"2021_5",770,"7076773000",729,161,"card",5439.26,"Howell (O&R)","No Data","0",0,0
"9903",2021,7,"2021_7",1085,"21003378169",1110,379,"ach",5112.16,"Frog Hollow (CHGE)","not in list","0",0,0
"9904",2021,7,"2021_7",1085,"21003378169",1110,379,"card",5112.16,"Frog Hollow (CHGE)","not in list","0",0,0
"9905",2021,7,"2021_7",1085,"21003378169",1110,379,"card",5112.16,"Frog Hollow (CHGE)","not in list","0",0,0
"9906",2021,5,"2021_5",925,"4479114026",918,266,"card",9065.44,"Howell (O&R)","not in list","Defaulted Payment",1,1
"9907",2021,5,"2021_5",925,"4479114026",918,266,"ach",9065.44,"Howell (O&R)","not in list","Defaulted Payment",1,1
"9908",2021,5,"2021_5",925,"4479114026",918,266,"card",9065.44,"Howell (O&R)","not in list","Defaulted Payment",1,1
"9909",2021,5,"2021_5",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9910",2021,5,"2021_5",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9911",2021,5,"2021_5",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9912",2021,5,"2021_5",464,"399818001",452,57,"card",8547.42,"Howell (O&R)",">=$50,000","0",0,0
"9913",2021,5,"2021_5",1401,"21002326722",1578,566,"card",8269.67,"Frog Hollow (CHGE)","not in list","0",0,0
"9914",2021,5,"2021_5",1401,"21002326722",1578,566,"card",8269.67,"Frog Hollow (CHGE)","not in list","0",0,0
"9915",2021,7,"2021_7",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"9916",2021,7,"2021_7",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"9917",2021,7,"2021_7",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"9918",2021,5,"2021_5",766,"21000214763",725,157,"card",10637.8,"Frog Hollow (CHGE)","not in list","0",0,0
"9919",2021,5,"2021_5",975,"391460012",974,305,"card",5032.24,"Howell (O&R)",">=$50,000","0",0,0
"9920",2021,5,"2021_5",707,"21000790663",665,116,"card",5262.51,"Frog Hollow (CHGE)","not in list","0",0,0
"9921",2021,5,"2021_5",465,"2397023042",453,58,"card",4625.23,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9922",2021,5,"2021_5",465,"2397023042",453,58,"card",4625.23,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9923",2021,5,"2021_5",1083,"21000699583",1108,377,"card",10525,"Frog Hollow (CHGE)","not in list","0",0,0
"9924",2020,5,"2020_5",714,"3712597177",672,123,"card",1813.09,"Howell (O&R)","No Data","0",0,0
"9925",2020,5,"2020_5",714,"3712597177",672,123,"card",1813.09,"Howell (O&R)","No Data","0",0,0
"9926",2021,5,"2021_5",890,"21003007941",869,244,"card",5713.59,"Frog Hollow (CHGE)","not in list","0",0,0
"9927",2021,3,"2021_3",443,"1362078010",430,44,"card",17501.9,"Howell (O&R)",">=$50,000","0",0,0
"9928",2021,3,"2021_3",443,"1362078010",430,44,"card",17501.9,"Howell (O&R)",">=$50,000","0",0,0
"9929",2021,5,"2021_5",733,"9814159002",692,136,"card",5180.25,"Howell (O&R)",">=$50,000","0",0,0
"9930",2021,5,"2021_5",960,"2962876000",956,294,"card",3552.17,"Howell (O&R)",">=$50,000","0",0,0
"9931",2021,5,"2021_5",960,"2962876000",956,294,"card",3552.17,"Howell (O&R)",">=$50,000","0",0,0
"9932",2021,7,"2021_7",1141,"21003708928",1181,426,"ach",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"9933",2021,7,"2021_7",1141,"21003708928",1181,426,"ach",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"9934",2021,7,"2021_7",1141,"21003708928",1181,426,"card",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"9935",2021,7,"2021_7",1141,"21003708928",1181,426,"card",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"9936",2021,5,"2021_5",529,"6238876005",482,73,"card",6327.31,"Howell (O&R)","not in list","0",0,0
"9937",2021,7,"2021_7",766,"21000214763",725,157,"card",10637.8,"Frog Hollow (CHGE)","not in list","0",0,0
"9938",2021,5,"2021_5",885,"684393039",864,242,"card",23607.1,"Howell (O&R)","$0-$49,999","0",0,0
"9939",2021,5,"2021_5",885,"684393039",864,242,"card",23607.1,"Howell (O&R)","$0-$49,999","0",0,0
"9940",2021,7,"2021_7",1028,"21003441850",1042,340,"card",1127.68,"Frog Hollow (CHGE)","not in list","0",0,0
"9941",2021,5,"2021_5",1049,"583586001",1061,355,"card",4810.23,"Howell (O&R)",">=$50,000","Moving out of service territory",0,1
"9942",2021,5,"2021_5",780,"21003820871",739,170,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"9943",2021,5,"2021_5",780,"21003820871",739,170,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"9944",2021,7,"2021_7",1410,"3336325004",1645,572,"card",2744.03,"Frog Hollow (CHGE)",">=$50,000","Moving out of service territory",0,1
"9945",2021,7,"2021_7",1410,"3336325004",1645,572,"card",2744.03,"Frog Hollow (CHGE)",">=$50,000","Moving out of service territory",0,1
"9946",2021,5,"2021_5",1304,"0036027022",1361,517,"card",31562,"Howell (O&R)","not in list","0",0,0
"9947",2021,5,"2021_5",1304,"0036027022",1361,517,"card",31562,"Howell (O&R)","not in list","0",0,0
"9948",2021,5,"2021_5",1465,"21002837918",1984,593,"card",5112.16,"Frog Hollow (CHGE)","not in list","0",0,0
"9949",2021,5,"2021_5",1465,"21002837918",1984,593,"ach",5112.16,"Frog Hollow (CHGE)","not in list","0",0,0
"9950",2021,5,"2021_5",1465,"21002837918",1984,593,"card",5112.16,"Frog Hollow (CHGE)","not in list","0",0,0
"9951",2021,5,"2021_5",1027,"8992011004",1041,339,"card",5217.25,"Howell (O&R)",">=$50,000","No Longer Interested",0,1
"9952",2021,5,"2021_5",1027,"8992011004",1041,339,"card",5217.25,"Howell (O&R)",">=$50,000","No Longer Interested",0,1
"9953",2021,5,"2021_5",1027,"8992011004",1041,339,"card",5217.25,"Howell (O&R)",">=$50,000","No Longer Interested",0,1
"9954",2021,5,"2021_5",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"9955",2021,5,"2021_5",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"9956",2021,5,"2021_5",738,"6948687050",699,141,"card",6031.29,"Howell (O&R)",">=$50,000","0",0,0
"9957",2021,5,"2021_5",1076,"21003633720",1098,372,"card",10562.6,"Frog Hollow (CHGE)","not in list","0",0,0
"9958",2021,5,"2021_5",1076,"21003633720",1098,372,"card",10562.6,"Frog Hollow (CHGE)","not in list","0",0,0
"9959",2021,5,"2021_5",1073,"21000632550",1089,370,"card",9359.76,"Frog Hollow (CHGE)","not in list","0",0,0
"9960",2021,5,"2021_5",1073,"21000632550",1089,370,"card",9359.76,"Frog Hollow (CHGE)","not in list","0",0,0
"9961",2021,5,"2021_5",1073,"21000632550",1089,370,"card",9359.76,"Frog Hollow (CHGE)","not in list","0",0,0
"9962",2021,5,"2021_5",4203,"5704435026",1691,578,"card",12013,"Howell (O&R)","not in list","0",0,0
"9963",2021,7,"2021_7",452,"21003193030",440,50,"card",12254.1,"Frog Hollow (CHGE)","not in list","0",0,0
"9964",2021,5,"2021_5",1354,"4222881007",1449,537,"card",3108.15,"Howell (O&R)",">=$50,000","0",0,0
"9965",2021,5,"2021_5",783,"21002410880",742,173,"card",9848.42,"Frog Hollow (CHGE)","not in list","0",0,0
"9966",2021,5,"2021_5",783,"21002410880",742,173,"card",9848.42,"Frog Hollow (CHGE)","not in list","0",0,0
"9967",2021,5,"2021_5",783,"21002410880",742,173,"card",9848.42,"Frog Hollow (CHGE)","not in list","0",0,0
"9968",2021,5,"2021_5",1020,"21002426928",1032,336,"card",15332.3,"Frog Hollow (CHGE)","not in list","0",0,0
"9969",2021,5,"2021_5",1279,"4426595015",1334,502,"card",10582.5,"Howell (O&R)",">=$50,000","0",0,0
"9970",2021,5,"2021_5",1279,"4426595015",1334,502,"card",10582.5,"Howell (O&R)",">=$50,000","0",0,0
"9971",2021,5,"2021_5",1279,"4426595015",1334,502,"card",10582.5,"Howell (O&R)",">=$50,000","0",0,0
"9972",2021,5,"2021_5",1279,"4426595015",1334,502,"card",10582.5,"Howell (O&R)",">=$50,000","0",0,0
"9973",2021,5,"2021_5",634,"1994165017",593,102,"card",14319.7,"Howell (O&R)",">=$50,000","0",0,0
"9974",2021,7,"2021_7",1143,"21002912414",1183,428,"card",2744.03,"Frog Hollow (CHGE)","not in list","0",0,0
"9975",2021,7,"2021_7",1041,"21000508404",1054,349,"card",6653.32,"Frog Hollow (CHGE)","not in list","0",0,0
"9976",2021,7,"2021_7",1041,"21000508404",1054,349,"card",6653.32,"Frog Hollow (CHGE)","not in list","0",0,0
"9977",2021,5,"2021_5",1202,"21000439568",1257,470,"card",8006.54,"Frog Hollow (CHGE)","not in list","0",0,0
"9978",2021,5,"2021_5",1432,"8498494007",1731,584,"card",13283.6,"Howell (O&R)","No Data","0",0,0
"9979",2021,5,"2021_5",1432,"8498494007",1731,584,"card",13283.6,"Howell (O&R)","No Data","0",0,0
"9980",2021,7,"2021_7",5978,"21001030630",6312,607,"card",8110,"Frog Hollow (CHGE)","not in list","0",0,0
"9981",2021,7,"2021_7",5978,"21001030630",6312,607,"card",8110,"Frog Hollow (CHGE)","not in list","0",0,0
"9982",2021,4,"2021_4",928,"21003728421",922,269,"card",5074.57,"Frog Hollow (CHGE)","not in list","0",0,0
"9983",2021,5,"2021_5",450,"21001140322",438,48,"card",13193.9,"Frog Hollow (CHGE)","not in list","0",0,0
"9984",2021,5,"2021_5",450,"21001140322",438,48,"card",13193.9,"Frog Hollow (CHGE)","not in list","0",0,0
"9985",2021,5,"2021_5",742,"736866014",703,143,"card",5328.26,"Howell (O&R)","No Data","0",0,0
"9986",2021,5,"2021_5",742,"736866014",703,143,"card",5328.26,"Howell (O&R)","No Data","0",0,0
"9987",2021,5,"2021_5",1128,"2931081026",1165,416,"card",8880.43,"Howell (O&R)",">=$50,000","0",0,0
"9988",2021,5,"2021_5",1032,"21003248842",1045,342,"card",9510.12,"Frog Hollow (CHGE)","not in list","0",0,0
"9989",2020,5,"2020_5",637,"5009343001",596,105,"card",25161.2,"Howell (O&R)",">=$50,000","Got Rooftop",0,1
"9990",2021,7,"2021_7",1200,"21001621479",1254,468,"card",3420.63,"Frog Hollow (CHGE)","not in list","0",0,0
"9991",2021,5,"2021_5",1150,"21000722054",1191,433,"card",4435.55,"Frog Hollow (CHGE)","not in list","0",0,0
"9992",2021,4,"2021_4",444,"21001783287",432,45,"card",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"9993",2021,4,"2021_4",444,"21001783287",432,45,"ach",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
